geneName dn_damaging_DD dn_lof_DD mut_damaging mut_lof BF PP qvalue
FAM72B 0 0 1.04146e-10 2.70909029989277e-07 0.81641634520965 0.0232964006646855 0.854111837588043
GPC6-AS2 0 0 1.04146e-10 2.71044210233347e-07 0.816333848234593 0.0232941014529321 0.854156942099066
CHMP1B 0 0 1.04146e-10 2.71065772126893e-07 0.816320690355638 0.0232937347384859 0.85420201356768
SOX21 0 0 1.04146e-10 2.71084674491379e-07 0.816309155598377 0.0232934132607526 0.854247052013699
S100A2 0 0 1.04146e-10 2.71105988504064e-07 0.816296149383505 0.0232930507727254 0.854292057488603
ABRACL 0 0 1.04146e-10 2.71226335151795e-07 0.816222715520185 0.0232910041386998 0.854337030647446
FAM35DP 0 0 1.04146e-10 2.71233601371597e-07 0.816218281987662 0.0232908805739265 0.854381970819602
DAOA-AS1 0 0 1.04146e-10 2.71432529704349e-07 0.816096914025844 0.0232874979758626 0.854426879237812
DEFA4 0 0 1.04146e-10 2.71570416982205e-07 0.816012798501818 0.0232851536118906 0.854471755556032
POM121L8P 0 0 1.04146e-10 2.71696330319317e-07 0.815935995135671 0.0232830130335205 0.854516599734833
JUND 0 0 1.04146e-10 2.71801615325836e-07 0.815871780062675 0.023281223294915 0.854561411680917
PMS2P1 0 0 1.04146e-10 2.72031478243888e-07 0.815731600666697 0.0232773163315146 0.854606192205839
PDXP 0 0 1.04146e-10 2.72075255585081e-07 0.815704906301792 0.0232765723248609 0.854650940185124
CT64 0 0 1.04146e-10 2.7214305578854e-07 0.815663565124781 0.0232754200902755 0.85469565580407
RPLP1 0 0 2.55414e-07 2.06513566806571e-07 0.815656701802888 0.0232752287999372 0.854740338746361
C8orf12 0 0 1.04146e-10 2.72182284356115e-07 0.815639646474603 0.0232747534438641 0.854784989151855
CFLAR-AS1 0 0 1.04146e-10 2.72198234153384e-07 0.815629921683094 0.023274482399991 0.854829606981511
PPP1R14B 0 0 2.73543e-08 2.65258432038734e-07 0.81558286545526 0.0232731708733735 0.854874192651644
ALMS1P 0 0 1.04146e-10 2.72493905803691e-07 0.815449668265412 0.0232694584517356 0.854918747075373
STRA13 0 0 1.04146e-10 2.72618842804672e-07 0.815373513752721 0.023267335889315 0.854963269705868
FLJ31813 0 0 1.04146e-10 2.72776366654316e-07 0.815277506426471 0.0232646599803408 0.855007760780151
RRN3P3 0 0 1.04146e-10 2.72844575550121e-07 0.815235938160389 0.0232635013882075 0.855052219778629
TPGS1 0 0 1.04146e-10 2.72856505371618e-07 0.815228668039365 0.0232632987548634 0.855096646387415
UBOX5-AS1 0 0 1.04146e-10 2.72890754903261e-07 0.815207796488131 0.023262717020996 0.855141040780332
OR52I1 0 0 1.04146e-10 2.72990142222274e-07 0.815147233253368 0.0232610289928155 0.855185403396248
OR5H2 0 0 1.04146e-10 2.7301997339055e-07 0.815129056049701 0.0232605223537449 0.855229733839082
C7orf69 0 0 1.04146e-10 2.73036297766319e-07 0.81511910919453 0.0232602451125588 0.85527403206039
BCRP3 0 0 1.04146e-10 2.73161709407997e-07 0.815042696814417 0.023258115322717 0.855318298770528
LINC00516 0 0 1.04146e-10 2.73231687190976e-07 0.815000063030275 0.0232569270164673 0.855362533660951
EHHADH-AS1 0 0 1.04146e-10 2.7350683832724e-07 0.814832449841831 0.0232522552051714 0.855406738034999
CLPSL1 0 0 1.04146e-10 2.73509808834156e-07 0.814830640495718 0.0232522047737909 0.855450910243659
C9orf62 0 0 1.04146e-10 2.73523021222717e-07 0.814822592833212 0.0232519804635604 0.855495050385323
C14orf23 0 0 1.04146e-10 2.7364017334261e-07 0.814751239033489 0.0232499916346897 0.855539159136862
C1orf64 0 0 1.04146e-10 2.73657264419703e-07 0.814740829907083 0.0232497015027065 0.855583235914811
TMEM167A 0 0 1.04146e-10 2.73738182273042e-07 0.81469154963859 0.0232483279190048 0.855627281147878
C6orf7 0 0 1.04146e-10 2.7376085930746e-07 0.814677739503899 0.0232479429898909 0.8556712945112
CACNA2D3-AS1 0 0 1.04146e-10 2.73816119761993e-07 0.814644087318301 0.0232470050031286 0.855715276240399
NUTM2D 0 0 1.04146e-10 2.74077725627826e-07 0.814484795258458 0.0232425650339708 0.855759227641534
C10orf91 0 0 1.04146e-10 2.74367421070241e-07 0.814308436293698 0.0232376493095766 0.855803148920318
OR56B1 0 0 1.04146e-10 2.74442955745572e-07 0.814262459137207 0.0232363677616608 0.855847038790898
C7orf41 0 0 1.04146e-10 2.74771109278537e-07 0.814062746126266 0.0232308010061908 0.855890898841751
OR2B3 0 0 1.04146e-10 2.7494662031826e-07 0.813955951159626 0.0232278242013152 0.855934728166246
SDHAP3 0 0 1.04146e-10 2.74991645102766e-07 0.813928556766948 0.0232270606065829 0.855978525995615
IFNA21 0 0 1.84823e-07 2.27484736243628e-07 0.813923071329784 0.0232269077046769 0.856022292142825
HLA-L 0 0 1.04146e-10 2.75044410757844e-07 0.813896453792956 0.023226165762746 0.856066026855644
S100A14 0 0 1.48792e-07 2.37287004764572e-07 0.813592470800257 0.0232176924070838 0.856109732967424
KRT16P3 0 0 1.04146e-10 2.75751271980676e-07 0.813466518573438 0.0232141815162311 0.856153408713178
SMIM14 0 0 1.04146e-10 2.75811970237477e-07 0.813429610727341 0.0232131527132892 0.856197053227857
OR2T10 0 0 1.04146e-10 2.75845746193224e-07 0.813409073842199 0.0232125802484959 0.856240666380307
AKR7L 0 0 1.04146e-10 2.75941605245988e-07 0.813350791269204 0.0232109556206168 0.856284248584934
HIST1H2AL 0 0 1.04146e-10 2.76032357216303e-07 0.813295617720188 0.0232094176518633 0.856327799843974
TFF3 0 0 1.04146e-10 2.76090421008334e-07 0.813260319260806 0.0232084337008812 0.856371319990814
CROCCP2 0 0 1.04146e-10 2.76452709231845e-07 0.813040110109126 0.023202295285926 0.856414810920653
C17orf89 0 0 1.04146e-10 2.76460231611825e-07 0.813035538432281 0.0232021678478549 0.856458270495105
ANKRD12 0 1 7.79451e-06 4.37102986365698e-06 0.812984618555929 0.0232007484253279 0.856501699214369
TIMM10 0 0 1.04146e-10 2.76827103476328e-07 0.812812606119225 0.0231959534435172 0.856545098329571
TPBGL 0 0 1.04146e-10 2.76832228689525e-07 0.812809492185953 0.023195866639747 0.856588466174876
IRGM 0 0 1.04146e-10 2.77094970938842e-07 0.812649873703923 0.0231914171062586 0.856631804356823
TRPC2 0 0 1.04146e-10 2.77303411069183e-07 0.812523266907427 0.0231878877794836 0.856675112575873
HLA-J 0 0 1.04146e-10 2.77364313631883e-07 0.812486278391651 0.0231868566723694 0.856718389964472
DEFB104A 0 0 1.04146e-10 2.77441242739048e-07 0.812439558767962 0.0231855542937682 0.856761636653612
DEFB104B 0 0 1.04146e-10 2.77441242739048e-07 0.812439558767962 0.0231855542937682 0.856804852207626
KRTAP4-7 0 0 1.04146e-10 2.77546720078684e-07 0.812375506018137 0.0231837687229984 0.85684803730265
GNGT1 0 0 1.04146e-10 2.77683273721688e-07 0.812292589309769 0.0231814572801302 0.856891192160714
C9orf163 0 0 1.04146e-10 2.77684452286532e-07 0.812291873711034 0.0231814373315629 0.856934315990454
KIF9-AS1 0 0 1.04146e-10 2.77712469233859e-07 0.812274862623014 0.0231809631174678 0.856977408988618
FEZF1-AS1 0 0 1.04146e-10 2.77919167938359e-07 0.812149372256274 0.0231774648378377 0.857020472275062
BASP1 0 0 1.04146e-10 2.78134483284523e-07 0.812018671489407 0.0231738212818803 0.857063505933985
GUSBP4 0 0 1.04146e-10 2.78167673479402e-07 0.811998526268307 0.0231732596894881 0.857106508890673
OR2A12 0 0 1.04146e-10 2.7867430430504e-07 0.811691083012499 0.0231646889517024 0.85714948405297
TAX1BP3 0 0 1.04146e-10 2.78902771436209e-07 0.811552478918977 0.0231608249721183 0.857192429761967
CSTB 0 0 1.04146e-10 2.7910959788324e-07 0.811427024278042 0.0231573275442135 0.857235345917883
OR4X1 0 0 1.04146e-10 2.79374014481509e-07 0.811266665851048 0.023152857031143 0.857278232901408
SCGB1C1 0 0 1.04146e-10 2.79482283872216e-07 0.811201013934921 0.0231510267584984 0.857321089797587
LINC00494 0 0 1.04146e-10 2.79495318824715e-07 0.811193110221328 0.0231508064148741 0.857363916061932
UFM1 0 0 1.04146e-10 2.79576977474412e-07 0.811143598463566 0.0231494260994182 0.85740671214282
SIAH3 0 0 1.04146e-10 2.79943305038106e-07 0.810921522276389 0.0231432348918478 0.857449479795153
FXYD7 0 0 1.04146e-10 2.79960316078653e-07 0.81091121129128 0.0231429474325156 0.857492216936446
CORT 0 0 7.75041e-08 2.60045806862119e-07 0.810904542639829 0.0231427615174938 0.857534923563117
OR7A5 0 0 1.04146e-10 2.80330372177027e-07 0.810686940291162 0.0231366949529669 0.857577601811144
CLEC4GP1 0 0 1.04146e-10 2.80415200717126e-07 0.810635539162768 0.0231352619231395 0.857620250054356
OR13C9 0 0 2.71005e-07 2.10782719291726e-07 0.810626122779884 0.0231349994000903 0.857662867906589
OR4D10 0 0 1.04146e-10 2.80588118239364e-07 0.810530771506428 0.023132341056413 0.85770545625637
INSL4 0 0 1.04146e-10 2.80688498713459e-07 0.810469959060503 0.0231306456296423 0.85774801479141
KRTAP10-3 0 0 1.04146e-10 2.81266632308269e-07 0.81011980454731 0.0231208833467813 0.857790546423635
VN1R4 0 0 1.04146e-10 2.81499986559638e-07 0.809978513828803 0.023116944116373 0.857833049103671
RPL36 0 0 1.04146e-10 2.81558585174071e-07 0.809943037620517 0.0231159550233529 0.857875521810012
AVPI1 0 0 1.04146e-10 2.81850075865382e-07 0.809766589554816 0.0231110355402905 0.857917965976434
SPINT4 0 0 1.04146e-10 2.82183145903535e-07 0.809565019992776 0.0231054155934761 0.857960381883183
C2orf88 0 0 1.04146e-10 2.82247028146937e-07 0.809526365125166 0.0231043378524357 0.858002767941724
C11orf87 0 0 1.04146e-10 2.8270148694161e-07 0.809251428113941 0.0230966722317553 0.858045126530903
OR5A2 0 0 1.04146e-10 2.82715509538186e-07 0.809242946275353 0.023096435744558 0.858087455034366
SPINK8 0 0 1.04146e-10 2.82936985408503e-07 0.809108994273177 0.0230927009337599 0.858129754729643
C14orf2 0 0 1.04146e-10 2.8317440599905e-07 0.808965423637777 0.0230886979073186 0.858172025742939
C14orf177 0 0 1.04146e-10 2.83707110667376e-07 0.808643385759502 0.0230797187503377 0.858214269875101
S100A16 0 0 3.16243e-07 2.02642519603143e-07 0.808527329441832 0.023076482792721 0.858256485112417
AHSP 0 0 1.04146e-10 2.83976649900053e-07 0.808480489781262 0.0230751767728151 0.858298670799624
OR2W5 0 0 1.04146e-10 2.84172509838912e-07 0.808362142750044 0.0230718769131362 0.85834082767677
C19orf77 0 0 1.04146e-10 2.84352044100269e-07 0.80825367583461 0.0230688525202626 0.8583829556767
JUNB 0 0 1.04146e-10 2.84471758967507e-07 0.808181357440749 0.0230668360495009 0.858425054472251
POLR2K 0 0 1.04146e-10 2.84534471275432e-07 0.808143476266391 0.0230657797964967 0.858467123753661
OR2J2 0 0 1.04146e-10 2.84768192941548e-07 0.808002313285221 0.0230618436834427 0.858509164574301
TMEM161B-AS1 0 0 1.04146e-10 2.84905536333432e-07 0.80791937242664 0.0230595309901173 0.858551176388574
MARCKSL1 0 0 1.42799e-07 2.48302476577156e-07 0.807848521843277 0.0230575554090431 0.858593159107795
CYSTM1 0 0 1.04146e-10 2.85121045425456e-07 0.80778924517288 0.0230559025461087 0.858635112648506
HIST1H3G 0 0 1.04146e-10 2.85206290471542e-07 0.807737778949225 0.023054467464115 0.858677036964554
TMEM170B 0 0 1.76979e-07 2.39873844305218e-07 0.807633198378556 0.0230515513309378 0.858718932611633
NPW 0 0 1.04146e-10 2.85449247872824e-07 0.807591113014453 0.0230503778142941 0.858760799003125
RNF223 0 0 1.04146e-10 2.85634781302176e-07 0.807479130362149 0.0230472552540651 0.858802636860025
PLEKHA6 1 0 6.22383e-06 2.90630427051589e-06 0.807379815992237 0.023044485923588 0.858844446087632
UBL5 0 0 1.04146e-10 2.85881502457362e-07 0.807330240953532 0.0230431035430811 0.858886226225718
HIST1H3J 0 0 1.04146e-10 2.86090627201714e-07 0.807204061747114 0.0230395850677578 0.85892797806048
OR2K2 0 0 1.04146e-10 2.8629642930754e-07 0.807079906844604 0.0230361230149012 0.858969701601987
PATE4 0 0 1.04146e-10 2.86336779245214e-07 0.807055567078382 0.0230354442989373 0.859011395896722
PPIA 0 0 1.04146e-10 2.86402971758083e-07 0.807015640245416 0.0230343309345614 0.859053061129208
ANG 0 0 1.04146e-10 2.86443502843746e-07 0.806991193184121 0.0230336492241643 0.859094697177812
MS4A6E 0 0 4.39891e-09 2.85424897072864e-07 0.80693832859455 0.0230321750829808 0.859136304353153
ASCL2 0 0 1.04146e-10 2.86693818875162e-07 0.806840227163406 0.0230294394903255 0.859177883130907
OR4A5 0 0 1.04146e-10 2.86712542442631e-07 0.806828936099889 0.0230291246340944 0.859219432687251
OR11A1 0 0 2.9819e-07 2.10158488906092e-07 0.806784178601045 0.0230278765497204 0.859260953382161
ACYP1 0 0 1.04146e-10 2.8690970118746e-07 0.806710051183985 0.023025809464042 0.859302445534841
CST9L 0 0 1.46926e-08 2.83391881865382e-07 0.80656555737275 0.0230217801458294 0.859343909866877
LYPD1 0 0 1.04146e-10 2.87592795599437e-07 0.806298288930257 0.0230143270774195 0.859385347613639
C7orf65 0 0 1.04146e-10 2.87687960134735e-07 0.806240941653066 0.0230127278720054 0.859426756741989
UBD 0 0 1.04146e-10 2.88034173865546e-07 0.806032344057768 0.023006910805313 0.859468138766787
C15orf54 0 0 1.04146e-10 2.88208198572049e-07 0.805927512926294 0.0230039874008609 0.859509492698467
TIMM8B 0 0 1.04146e-10 2.88335648257217e-07 0.805850746999176 0.0230018466339608 0.859550818291385
LYRM2 0 0 1.04146e-10 2.88457393118122e-07 0.805777424147687 0.0229998018751486 0.859592115541678
ZNF37BP 0 0 1.04146e-10 2.8850722736228e-07 0.805747412603808 0.0229989649389334 0.85963338405469
GNGT2 0 0 1.04146e-10 2.8878298115875e-07 0.80558136662503 0.0229943343650682 0.859674625193686
C9orf153 0 0 1.04146e-10 2.88869006173096e-07 0.805529573506999 0.0229928899859162 0.859715837868368
SCGB1D2 0 0 1.04146e-10 2.89495683930885e-07 0.805152371270347 0.0229823706401241 0.859757025295155
OR2M3 0 0 1.04146e-10 2.89573727832462e-07 0.8051054085839 0.0229810609376056 0.859798184268047
CMC2 0 0 1.04146e-10 2.89869223651302e-07 0.804927620026129 0.0229761027115475 0.859839316097177
PRR9 0 0 1.04146e-10 2.89883461498786e-07 0.804919054662347 0.0229758638365809 0.859880419155776
HOTAIR 0 0 1.04146e-10 2.90099189231237e-07 0.804789286068849 0.0229722447736158 0.859921494659307
EIF4EBP3 0 0 1.04146e-10 2.90156959680845e-07 0.804754538506593 0.0229712757085836 0.859962541707899
COX6C 0 0 1.04146e-10 2.90329611490604e-07 0.804650701586815 0.0229683798183534 0.860003561006593
H3F3C 0 0 1.04146e-10 2.90520677862972e-07 0.804535805551358 0.0229651754823167 0.860044552692586
ZNF580 0 0 1.04146e-10 2.90700707635258e-07 0.80442756150301 0.0229621566443494 0.860085516729933
LINC00665 0 0 1.04146e-10 2.90776266845907e-07 0.804382135447127 0.022960889743251 0.860126452534458
C1orf227 0 0 1.04146e-10 2.91037722411804e-07 0.804224968929475 0.0229565064530569 0.860167361226205
SPRR3 0 0 1.04146e-10 2.91186474263317e-07 0.804135564921315 0.0229540130054934 0.860208242172609
OR5K1 0 0 2.79178e-07 2.19467576151637e-07 0.804114709450093 0.0229534313516208 0.860249094734313
TMEM215 0 0 1.04146e-10 2.91576652726087e-07 0.803901104692405 0.0229474739285197 0.860289920820066
RAX2 0 0 1.04146e-10 2.91587702287041e-07 0.803894465964629 0.0229472887736604 0.860330718440753
CDC26 0 0 1.04146e-10 2.91837140894957e-07 0.803744614624169 0.0229431093843648 0.860371489021324
NPB 0 0 1.04146e-10 2.91856188414653e-07 0.803733172907473 0.0229427902707132 0.860412231242241
PMS2P5 0 0 1.04146e-10 2.92291231605275e-07 0.8034718903707 0.0229355029487379 0.860452947565386
DPM2 0 0 1.04146e-10 2.93041988480821e-07 0.803021196009023 0.0229229325652834 0.860493639861223
HIST1H2AK 0 0 1.04146e-10 2.93096754428071e-07 0.802988328953346 0.0229220158526927 0.860534304090133
VNN3 0 0 1.04146e-10 2.93535457262497e-07 0.802725096515847 0.0229146738342363 0.86057494252182
C19orf69 0 0 1.04146e-10 2.93632500692162e-07 0.802666879906648 0.0229130500550949 0.860615553190144
OR4Q3 0 0 1.04146e-10 2.93895334319938e-07 0.802509226827321 0.0229086527643079 0.860656137090508
RNF216P1 0 0 1.04146e-10 2.94566857951859e-07 0.802106575604342 0.0228974217573353 0.860696696631139
DYNLL2 0 0 1.04146e-10 2.94966739535663e-07 0.801866900595459 0.0228907364652016 0.860737230254713
DYNLRB2 0 0 1.04146e-10 2.94971865364362e-07 0.801863828824961 0.0228906507832377 0.860777735691178
LINC00470 0 0 1.04146e-10 2.95067014784837e-07 0.801806810518041 0.022889060349025 0.860818213493529
TIFAB 0 0 1.04146e-10 2.95254540497912e-07 0.801694447741249 0.0228859261544442 0.860858664227565
TEN1 0 0 1.04146e-10 2.95441786959651e-07 0.801582268224534 0.0228827970515767 0.860899087919749
TCAP 0 0 1.04146e-10 2.95446237947194e-07 0.801579601827804 0.0228827226756366 0.860939483536504
OR2M5 0 0 1.04146e-10 2.96075876195379e-07 0.801202503058864 0.0228722038435455 0.860979854736164
LINC00598 0 0 1.04146e-10 2.96081562893903e-07 0.801199098039153 0.0228721088625415 0.861020197923521
OR5D13 0 0 1.04146e-10 2.96135084472408e-07 0.801167051687582 0.0228712149476794 0.861060513405163
COX14 0 0 1.04146e-10 2.96555312131762e-07 0.800915483147076 0.0228641975286304 0.861100803335418
MRPL33 0 0 1.04146e-10 2.96681527090233e-07 0.80083994043511 0.0228620902706432 0.861141066037151
SIGLEC17P 0 0 1.04146e-10 2.96786208557791e-07 0.800777291522512 0.0228603426772773 0.861181301413941
S100A1 0 0 1.04146e-10 2.96854600845707e-07 0.800736363347762 0.0228592009811934 0.861221509284123
OR1L1 0 0 1.04146e-10 2.96969146961385e-07 0.800667819970717 0.0228572889499293 0.861261689943314
CCL16 0 0 1.04146e-10 2.9698154676061e-07 0.800660400398148 0.0228570819790141 0.861301842828996
CCL28 0 0 3.23185e-07 2.14346903343141e-07 0.800412495303665 0.022850166551229 0.861341970293707
GYPC 0 0 1.04146e-10 2.97610944245359e-07 0.800283884260944 0.0228465788478775 0.861382071211594
LINC00174 0 0 1.04146e-10 2.97627765206463e-07 0.800273824144224 0.0228462982121204 0.861422144465514
EIF1 0 0 1.835e-07 2.50467187077472e-07 0.800257722966851 0.0228458490553557 0.861462190142497
C5orf24 0 0 1.04146e-10 2.97874556953455e-07 0.800126240084541 0.0228421812071306 0.861502209384507
C9orf170 0 0 1.04146e-10 2.97944292377922e-07 0.800084542570368 0.0228410180069725 0.861542201352905
SBDSP1 0 0 1.04146e-10 2.97988383588242e-07 0.800058179863564 0.0228402825874898 0.861582165928107
PET100 0 0 1.04146e-10 2.98160584268401e-07 0.799955227282671 0.0228374105905487 0.861622103876788
LINC00871 0 0 1.04146e-10 2.98614034996574e-07 0.799684189713656 0.0228298495622241 0.861662016846239
UBE2N 0 0 1.04146e-10 2.98675188783619e-07 0.799647643866301 0.0228288300481603 0.861701902603527
COMMD6 0 0 1.04146e-10 2.98877920369792e-07 0.799526502446252 0.0228254505687837 0.861741761991455
GPR27 0 0 1.04146e-10 2.99262807613465e-07 0.799296565884055 0.0228190359695656 0.861781596084636
CST1 0 0 3.98754e-08 2.89166469272148e-07 0.799208783922949 0.0228165870714818 0.861821403541291
OR56A4 0 0 1.04146e-10 2.99424729619228e-07 0.799199851653456 0.0228163378827218 0.861861183630455
ANKRD30BL 0 0 1.04146e-10 2.99715186133687e-07 0.79902639491993 0.0228114988333123 0.861900937962595
HRK 0 0 1.04146e-10 2.99775913607351e-07 0.798990134114324 0.0228104872330304 0.861940665245436
PLAC9 0 0 1.04146e-10 2.99856325300379e-07 0.798942122290047 0.0228091478007974 0.86198036561986
HMGN2 0 0 1.04146e-10 3.00020236289654e-07 0.79884426417267 0.0228064177470136 0.86202003959253
SEC61B 0 0 1.04146e-10 3.00044993004519e-07 0.798829484978882 0.0228060054345274 0.862059686392865
CYS1 0 0 1.04146e-10 3.00061080740296e-07 0.798819881116454 0.0228057375041377 0.862099305999232
C19orf24 0 0 1.04146e-10 3.00110382070617e-07 0.798790450532425 0.0228049164431641 0.862138898629971
TMEM238 0 0 1.04146e-10 3.00247374500176e-07 0.798708678245218 0.0228026351344806 0.862178464815058
FIBIN 0 0 1.04146e-10 3.00429265726076e-07 0.798600118494464 0.0227996064843564 0.862218004838675
ATP5J2 0 0 8.06409e-08 2.79720263880952e-07 0.798583319570112 0.0227991378185197 0.862257517848071
VN1R1 0 0 1.04146e-10 3.00692704143873e-07 0.798442914747357 0.0227952207082524 0.862297005055712
COX6B1 0 0 1.04146e-10 3.00835874549125e-07 0.798357492674019 0.0227928375291616 0.862336465961418
HIST1H3B 0 0 1.04146e-10 3.01166076502208e-07 0.798160514288528 0.0227873420110114 0.862375901660707
MLK7-AS1 0 0 1.04146e-10 3.01200559218825e-07 0.798139946841884 0.022786768194356 0.862415310490544
IFNA13 0 0 1.04146e-10 3.01216974146408e-07 0.798130156237572 0.0227864950434498 0.862454692375438
OR5W2 0 0 2.83285e-07 2.28917789421377e-07 0.797822119861887 0.0227779009693785 0.86249405019665
